交易類型,行政區,交易日期,地址,建物型態,移轉層次,總樓層,房型,總坪數,成交總價(萬),車位總價(萬),每坪單價(萬),含車位,車位類別,成交建案名稱,備註
買賣(含新成屋/中古),左營區,2021-12-06,高雄市左營區博愛四路２６１號三十二樓之２,住宅大樓(11層含以上有電梯),三十二層,三十四層,3房1廳2衛,40.27,1454.0,204.0,31.04,是,坡道平面,,1第一次讓渡日期：111/11/21 2第二次讓渡日期：114/2/17預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2021-12-13,高雄市左營區博愛四路２６１號十二樓之３,住宅大樓(11層含以上有電梯),十二層,三十四層,2房1廳1衛,24.63,822.0,0.0,33.37,否,,,1第一次讓渡日期：112/4/28 2第二次讓渡日期：113/4/2預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2021-12-07,高雄市左營區博愛四路２６１號十七樓之３,住宅大樓(11層含以上有電梯),十七層,三十四層,2房1廳1衛,27.39,948.0,113.0,30.49,是,坡道機械,,讓渡日期：114/2/5預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2021-12-13,高雄市左營區博愛四路２６１號二十樓之３,住宅大樓(11層含以上有電梯),二十層,三十四層,2房1廳1衛,27.39,956.0,113.0,30.78,是,坡道機械,,1第一次讓渡日期：111/1/24 2第二次讓渡日期：114/4/1預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2021-12-03,高雄市左營區博愛四路２６１號十樓之６,住宅大樓(11層含以上有電梯),十層,三十四層,3房1廳2衛,42.91,1276.0,164.0,25.91,是,坡道平面,,讓渡日期：111/5/19預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2021-12-06,高雄市左營區博愛四路２６１號二十四樓之６,住宅大樓(11層含以上有電梯),二十四層,三十四層,3房1廳2衛,44.21,1356.0,193.0,26.31,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2021-12-20,高雄市左營區博愛四路２６１號三十二樓之６,住宅大樓(11層含以上有電梯),三十二層,三十四層,3房1廳2衛,43.08,1374.0,174.0,27.86,是,坡道平面,,1第一次讓渡日期：112/6/12 2第二次讓渡日期：114/4/29預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2021-12-20,高雄市左營區博愛四路２６１號七樓之７,住宅大樓(11層含以上有電梯),七層,三十四層,2房1廳1衛,25.95,791.0,0.0,30.48,否,,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2021-12-20,高雄市左營區博愛四路２６１號十二樓之９,住宅大樓(11層含以上有電梯),十二層,三十四層,2房1廳1衛,24.02,793.0,0.0,33.01,否,,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2021-12-17,高雄市左營區博愛四路２６１號二十九樓之８,住宅大樓(11層含以上有電梯),二十九層,三十四層,2房1廳1衛,25.79,841.0,0.0,32.61,否,,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2021-12-02,高雄市左營區博愛四路２６１號二十樓之６,住宅大樓(11層含以上有電梯),二十層,三十四層,3房1廳2衛,42.91,1322.0,174.0,26.75,是,坡道平面,,1第一次讓渡日期：111/7/5 2第二次讓渡日期：114/2/18 3第三次讓渡日期：114/9/5，讓渡金額：1342萬預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2021-12-06,高雄市左營區博愛四路２５５號三樓之１０,住宅大樓(11層含以上有電梯),三層,三十四層,2房1廳1衛,24.19,717.0,0.0,29.64,否,,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2021-12-16,高雄市左營區博愛四路２５５號十樓之１０,住宅大樓(11層含以上有電梯),十層,三十四層,2房1廳1衛,24.19,733.0,0.0,30.3,否,,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2021-12-06,高雄市左營區博愛四路２５５號三十一樓之１０,住宅大樓(11層含以上有電梯),三十一層,三十四層,2房1廳1衛,24.28,833.0,0.0,34.31,否,,,建設公司讓渡日期：111/5/23，買賣雙方讓渡日期：111/5/4，讓渡金額：838萬預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2021-12-13,高雄市左營區博愛四路２６１號十一樓之１,住宅大樓(11層含以上有電梯),十一層,三十四層,3房1廳2衛,43.57,1472.0,189.0,29.45,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2021-12-06,高雄市左營區博愛四路２６１號十八樓之３,住宅大樓(11層含以上有電梯),十八層,三十四層,2房1廳1衛,27.39,951.0,113.0,30.6,是,坡道機械,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2021-12-06,高雄市左營區博愛四路２６１號十九樓之３,住宅大樓(11層含以上有電梯),十九層,三十四層,2房1廳1衛,27.39,953.0,113.0,30.67,是,坡道機械,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2021-12-06,高雄市左營區博愛四路２６１號三十三樓之３,住宅大樓(11層含以上有電梯),三十三層,三十四層,2房1廳1衛,27.39,988.0,113.0,31.95,是,坡道機械,,1第一次讓渡日期：111/12/9 2第二次讓渡日期：113/6/14，讓渡金額：1033萬預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2021-12-20,高雄市左營區博愛四路２６１號十三樓之５,住宅大樓(11層含以上有電梯),十三層,三十四層,2房1廳1衛,32.74,1162.0,229.0,28.5,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2021-12-02,高雄市左營區博愛四路２６１號三十二樓之５,住宅大樓(11層含以上有電梯),三十二層,三十四層,2房1廳1衛,32.51,1091.0,164.0,28.51,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2021-12-02,高雄市左營區博愛四路２６１號三十三樓之５,住宅大樓(11層含以上有電梯),三十三層,三十四層,2房1廳1衛,32.74,1097.0,174.0,28.19,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2021-12-06,高雄市左營區博愛四路２６１號十六樓之６,住宅大樓(11層含以上有電梯),十六層,三十四層,3房1廳2衛,42.34,1298.0,164.0,26.78,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2021-12-06,高雄市左營區博愛四路２６１號二十二樓之６,住宅大樓(11層含以上有電梯),二十二層,三十四層,3房1廳2衛,42.34,1320.0,164.0,27.3,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2021-12-17,高雄市左營區博愛四路２６１號五樓之７,住宅大樓(11層含以上有電梯),五層,三十四層,2房1廳1衛,25.95,786.0,0.0,30.29,否,,,建設公司讓渡日期：114/3/7，買賣雙方讓渡日期：114/2/13，讓渡金額：820萬預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2021-12-17,高雄市左營區博愛四路２６１號六樓之７,住宅大樓(11層含以上有電梯),六層,三十四層,2房1廳1衛,25.95,788.0,0.0,30.37,否,,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2021-12-17,高雄市左營區博愛四路２６１號二十樓之７,住宅大樓(11層含以上有電梯),二十層,三十四層,2房1廳1衛,25.95,825.0,0.0,31.79,否,,,讓渡日期：114/2/8預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2021-12-17,高雄市左營區博愛四路２６１號二十二樓之７,住宅大樓(11層含以上有電梯),二十二層,三十四層,2房1廳1衛,25.95,830.0,0.0,31.98,否,,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2021-12-17,高雄市左營區博愛四路２６１號二十二樓之８,住宅大樓(11層含以上有電梯),二十二層,三十四層,2房1廳1衛,25.79,823.0,0.0,31.91,否,,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2021-12-17,高雄市左營區博愛四路２６１號二十八樓之８,住宅大樓(11層含以上有電梯),二十八層,三十四層,2房1廳1衛,25.79,839.0,0.0,32.53,否,,,讓渡日期：114/2/27預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2021-12-16,高雄市左營區博愛四路２６１號二十六樓之８,住宅大樓(11層含以上有電梯),二十六層,三十四層,2房1廳1衛,25.79,833.0,0.0,32.3,否,,,讓渡日期：114/12/22，讓渡金額：840萬預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),前鎮區,2021-11-25,高雄市前鎮區瑞隆路５９１號十樓之１０,住宅大樓(11層含以上有電梯),十層,十五層,1房1廳1衛,21.58,541.0,0.0,25.07,否,,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),苓雅區,2021-11-22,高雄市苓雅區三多四路６０號二十一樓之１,住宅大樓(11層含以上有電梯),二十一層,二十八層,3房2廳2衛,48.47,1398.0,140.0,25.95,是,坡道平面,,讓渡日期114/02/17預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2021-11-29,高雄市左營區博愛四路２６１號三樓之６,住宅大樓(11層含以上有電梯),三層,三十四層,3房1廳2衛,33.19,1014.0,113.0,27.15,是,坡道機械,,讓渡日期：111/1/5，讓渡金額：1045萬預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2021-11-29,高雄市左營區博愛四路２６１號十三樓之１０,住宅大樓(11層含以上有電梯),十三層,三十四層,2房1廳1衛,24.19,739.0,0.0,30.55,否,,,讓渡日期：111/3/11預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),鳳山區,2021-09-04,高雄市鳳山區過埤路６１號十一樓之２,住宅大樓(11層含以上有電梯),十一層,十五層,2房2廳2衛,31.71,600.0,160.0,13.88,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),鼓山區,2021-08-22,高雄市鼓山區文信路２９０號五樓,住宅大樓(11層含以上有電梯),五層,二十九層,2房1廳2衛,49.2,1586.0,200.0,28.17,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),鳳山區,2021-04-18,高雄市鳳山區過埤路６１號十樓之２,住宅大樓(11層含以上有電梯),十層,十五層,2房2廳2衛,31.71,600.0,150.0,14.19,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),鳳山區,2021-04-09,高雄市鳳山區過埤路５７號九樓之５,住宅大樓(11層含以上有電梯),九層,十五層,2房2廳2衛,25.66,438.0,0.0,17.07,否,,,轉讓日期:112年11月26日轉讓金額540萬元預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),鼓山區,2021-04-24,高雄市鼓山區文信路３００號二十八樓,住宅大樓(11層含以上有電梯),二十八層,二十九層,2房1廳2衛,48.58,1620.0,220.0,28.82,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),鼓山區,2021-04-17,高雄市鼓山區文信路２９２號二十八樓,住宅大樓(11層含以上有電梯),二十八層,二十九層,1房1廳2衛,45.03,1500.0,220.0,28.43,是,坡道平面,,1141002讓渡金額不變預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),苓雅區,2021-03-02,高雄市苓雅區三多四路６０號九樓之１,住宅大樓(11層含以上有電梯),九層,二十八層,3房2廳2衛,48.47,1170.0,140.0,21.25,是,坡道平面,,讓渡日期114/3/31預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),鳳山區,2021-02-06,高雄市鳳山區過埤路５７號十四樓之３,住宅大樓(11層含以上有電梯),十四層,十五層,2房2廳2衛,34.26,580.0,135.0,12.99,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),鼓山區,2021-02-21,高雄市鼓山區文信路２８８號十五樓,住宅大樓(11層含以上有電梯),十五層,二十九層,2房1廳2衛,47.04,1420.0,210.0,25.72,是,坡道平面,,1110411讓渡金額不變 1140917讓渡金額不變預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),鼓山區,2021-02-21,高雄市鼓山區文信路２８８號二十四樓,住宅大樓(11層含以上有電梯),二十四層,二十九層,2房1廳2衛,47.71,1510.0,210.0,27.25,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),鼓山區,2021-01-22,高雄市鼓山區文信路３０８號十樓,住宅大樓(11層含以上有電梯),十層,二十九層,1房1廳2衛,30.53,823.0,115.0,23.19,是,坡道機械,,111.11.04讓渡-讓渡金額不變預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),鼓山區,2021-01-24,高雄市鼓山區文信路２９２號二十樓,住宅大樓(11層含以上有電梯),二十層,二十九層,1房1廳2衛,31.82,930.0,115.0,25.61,是,坡道機械,,1140714讓渡金額不變預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),鼓山區,2021-01-22,高雄市鼓山區文信路３０８號十二樓,住宅大樓(11層含以上有電梯),十二層,二十九層,1房1廳2衛,30.53,835.0,115.0,23.58,是,坡道機械,,1101022讓渡金額不變 1130627讓渡金額1000萬元正預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),鼓山區,2021-01-24,高雄市鼓山區文信路２９８號二十樓,住宅大樓(11層含以上有電梯),二十層,二十九層,1房1廳2衛,31.82,930.0,115.0,25.61,是,坡道機械,,111.03.14讓渡金額不變預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),鼓山區,2021-01-26,高雄市鼓山區文信路２９８號十一樓,住宅大樓(11層含以上有電梯),十一層,二十九層,1房1廳2衛,35.08,893.0,190.0,20.04,是,坡道平面,,1120331讓渡金額不變  1141023讓渡金額1255萬
買賣(含新成屋/中古),鼓山區,2021-01-22,高雄市鼓山區文信路３０６號十七樓,住宅大樓(11層含以上有電梯),十七層,二十九層,1房1廳2衛,30.58,839.0,110.0,23.84,是,坡道機械,,1110504讓渡金額不變 1130624讓渡金額1250萬預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),鼓山區,2021-01-24,高雄市鼓山區文信路２９２號十九樓,住宅大樓(11層含以上有電梯),十九層,二十九層,1房1廳2衛,31.82,930.0,115.0,25.61,是,坡道機械,,1140227親屬讓渡金額不變預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),鼓山區,2021-01-24,高雄市鼓山區文信路２９２號十四樓,住宅大樓(11層含以上有電梯),十四層,二十九層,1房1廳2衛,34.41,930.0,190.0,21.51,是,坡道平面,,110.12.21讓渡-讓渡金額不變預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),鳳山區,2021-01-03,高雄市鳳山區過埤路５７號十三樓之６,住宅大樓(11層含以上有電梯),十三層,十五層,2房2廳2衛,34.42,553.0,135.0,12.14,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),鼓山區,2021-01-22,高雄市鼓山區文信路３０２號十九樓,住宅大樓(11層含以上有電梯),十九層,二十九層,1房1廳2衛,34.42,936.0,190.0,21.67,是,坡道平面,,1121229讓渡金額不變 1140829親屬讓渡金額不變1140912親屬讓渡金額不變
